20231010 093400;15219.5;15220.5;15218;15220.5;51
20231010 093500;15220.25;15224.5;15220.25;15222.5;67
20231010 093600;15223.5;15223.5;15216.75;15217.5;116
20231010 093700;15217.25;15219.75;15217.25;15218;56
20231010 093800;15217.5;15219;15212;15216.5;278
20231010 093900;15216.25;15218.25;15215.5;15218;37
20231010 094000;15217.5;15221;15217.25;15220.75;151
20231010 094100;15221;15222;15219.25;15219.75;88
20231010 094200;15219.5;15223.5;15219.25;15222;105
20231010 094300;15222.5;15224;15221.5;15223.75;65
20231010 094400;15223.25;15226.5;15222.75;15223;159
20231010 094500;15223.75;15226.25;15221.5;15222.25;162
20231010 094600;15222.5;15224;15217.5;15218;70
20231010 094700;15218.5;15221.75;15218.5;15219.25;69
20231010 094800;15219.75;15222.25;15218.5;15218.5;43
20231010 094900;15218;15218.75;15214.25;15216.25;117
20231010 095000;15216.75;15218.5;15215.5;15215.5;72
20231010 095100;15215.75;15217.5;15215.75;15216.75;60
20231010 095200;15217.5;15226;15217.5;15225.5;124
20231010 095300;15225.75;15226;15222.5;15222.5;131
20231010 095400;15224;15227.25;15224;15225;243
20231010 095500;15226;15227.75;15224.75;15225;115
20231010 095600;15225.25;15226.5;15224.75;15226.25;53
20231010 095700;15225.75;15225.75;15222.25;15223.5;70
20231010 095800;15223;15223.5;15220.5;15222.25;58
20231010 095900;15222;15222.75;15219.25;15222.5;76
20231010 100000;15222.75;15223;15220.75;15222;51
20231010 100100;15221.75;15225;15217.5;15217.75;205
20231010 100200;15217.75;15220.5;15215;15216;201
20231010 100300;15216.5;15220;15215.25;15220;152
20231010 100400;15219.5;15221.75;15219;15221.25;220
20231010 100500;15220.75;15221.75;15218;15220.75;130
20231010 100600;15220.25;15222.75;15217.75;15220.5;160
20231010 100700;15221;15227.5;15220.75;15226.25;189
20231010 100800;15225.5;15228;15223.5;15226.5;127
20231010 100900;15227.25;15233.25;15227;15232;271
20231010 101000;15232.5;15233;15230;15230;104
20231010 101100;15230.5;15232.75;15229;15229.5;123
20231010 101200;15230;15232;15228.5;15231.25;101
20231010 101300;15230.75;15231.25;15227.5;15228.25;85
20231010 101400;15227;15227.75;15223.75;15224.25;135
20231010 101500;15224.25;15229.5;15224;15228.75;124
20231010 101600;15228.5;15229.75;15226.5;15228;73
20231010 101700;15228.25;15229;15225;15225;78
20231010 101800;15225.5;15227;15221.75;15227;198
20231010 101900;15227;15227.5;15222.5;15224.25;128
20231010 102000;15224.5;15226.25;15223.25;15226.25;74
20231010 102100;15226.5;15228;15224;15227.25;75
20231010 102200;15228.25;15231;15227;15228.75;139
20231010 102300;15228;15228.75;15227.25;15228;40
20231010 102400;15227.75;15228.75;15225.25;15225.5;78
20231010 102500;15225.5;15229;15225;15228;76
20231010 102600;15228;15236.5;15227.75;15236.5;265
20231010 102700;15236.5;15237.5;15235.5;15236;170
20231010 102800;15235.75;15237.75;15233.25;15237.25;148
20231010 102900;15237;15237.25;15234.5;15235;86
20231010 103000;15234.75;15236.75;15233;15234;94
20231010 103100;15233.75;15235.5;15233.5;15234;74
20231010 103200;15233.5;15236;15233;15235.75;79
20231010 103300;15235.5;15235.75;15233.5;15235.5;77
20231010 103400;15235.25;15235.5;15233;15235.25;52
20231010 103500;15235.5;15237.75;15233;15233.25;212
20231010 103600;15233.25;15234;15230;15233.75;170
20231010 103700;15233.75;15234;15232;15232.5;43
20231010 103800;15232.75;15235.75;15231.75;15234.75;124
20231010 103900;15234.5;15236;15234.25;15235.75;63
20231010 104000;15235.75;15236;15231.25;15232;69
20231010 104100;15232.25;15233.75;15231.25;15233.25;87
20231010 104200;15233.25;15235;15231.25;15234.75;143
20231010 104300;15234.5;15236.5;15233.5;15235.5;150
20231010 104400;15235.25;15237;15235.25;15236.25;126
20231010 104500;15236;15237.25;15235.5;15235.5;105
20231010 104600;15235.5;15236;15234;15234.75;101
20231010 104700;15234.5;15234.5;15231;15231.5;87
20231010 104800;15231.75;15233;15231;15231.75;49
20231010 104900;15231.5;15233;15228;15229.25;126
20231010 105000;15229.75;15231.5;15229.25;15229.75;57
20231010 105100;15229.75;15234;15229;15232.25;121
20231010 105200;15232.5;15236;15231.75;15235;133
20231010 105300;15235;15235.75;15232.5;15232.75;50
20231010 105400;15233;15235.75;15230.75;15234.75;144
20231010 105500;15234.75;15234.75;15232.25;15232.75;62
20231010 105600;15232.5;15234.25;15228.75;15229;142
20231010 105700;15228.75;15229;15224.25;15226.75;198
20231010 105800;15226.75;15227.25;15223.5;15224;127
20231010 105900;15223.5;15224.75;15218.5;15219.5;328
20231010 110000;15219.75;15220.5;15218;15218.75;173
20231010 110100;15219.25;15220.75;15216;15219.25;419
20231010 110200;15219.75;15222.25;15218.75;15221;207
20231010 110300;15221.25;15221.5;15218.75;15219.75;115
20231010 110400;15220;15222.75;15219.5;15221.5;121
20231010 110500;15221.5;15222.75;15219;15219.75;125
20231010 110600;15219.5;15220.75;15218.75;15220;127
20231010 110700;15220.25;15221;15218;15219;146
20231010 110800;15218.75;15219.5;15218.25;15218.75;68
20231010 110900;15218.25;15219.25;15216;15218.75;200
20231010 111000;15218.75;15218.75;15215;15216;170
20231010 111100;15216.25;15217.5;15210;15210.25;554
20231010 111200;15210.25;15210.25;15197;15199.75;696
20231010 111300;15199.75;15203.5;15193;15203.5;758
20231010 111400;15203.25;15208.25;15202.5;15206.5;374
20231010 111500;15206.5;15206.5;15201.5;15205;342
20231010 111600;15204.75;15209.5;15204.75;15208;203
20231010 111700;15208;15209.25;15205;15206;157
20231010 111800;15205.25;15206.25;15203.25;15205.5;134
20231010 111900;15205.25;15208.5;15203;15203.75;284
20231010 112000;15204.25;15206.25;15204.25;15205.5;54
20231010 112100;15206.25;15207.25;15205;15205.5;85
20231010 112200;15205.25;15205.25;15186.25;15188.5;668
20231010 112300;15188.25;15192.5;15187.5;15192;423
20231010 112400;15192.25;15195.5;15187.5;15190.75;406
20231010 112500;15190;15193.75;15188.75;15190;199
20231010 112600;15190.5;15190.75;15181.5;15182;581
20231010 112700;15182;15190;15182;15186.5;279
20231010 112800;15186.5;15187.75;15182.75;15183.5;249
20231010 112900;15183.5;15185;15180.5;15183.25;339
20231010 113000;15183.25;15184.5;15180.75;15181.5;179
20231010 113100;15181.5;15195.75;15181.5;15192;512
20231010 113200;15192.5;15196;15190;15190.75;312
20231010 113300;15191;15193.5;15185.75;15191;467
